algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.99979,0.9999800000000001,1.0,0.08935490275036966,100.0060395073431,10.483145713806152,14.547288417816159,16.206603050231937,18.275702238082925,0.0,768.9469294548035,10.0,1256004.0,12559.281481272697,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.39686,0.45922999999999997,0.86972,0.0954739898444649,3190.788312549829,0.29671192169189453,0.5464673042297361,0.6575679779052737,0.789409637451173,0.0,768.9469294548035,10.0,1256004.0,393.63438654327393,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.15782000000000002,0.18595,0.56701,0.10197799604307911,4618.284195040428,0.217437744140625,0.3502488136291502,0.40555477142333995,0.47516894340515153,0.0,184.97710013389587,10.0,838984.0,181.66573657398223,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.85204,0.9330299999999999,0.99993,0.08993005334764564,1565.8223013828933,0.6518363952636719,1.0199904441833492,1.2133169174194336,1.4679496288299574,0.0,768.9469294548035,10.0,1256004.0,802.1369978513718,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.79588,0.88792,0.99969,0.0902426150685161,1812.3442724047245,0.529170036315918,0.8511543273925781,1.0187768936157229,1.2142672538757326,0.0,768.9469294548035,10.0,1256004.0,693.0272681213379,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.19336,0.22339000000000003,0.57717,0.10266258070345542,6146.779256636546,0.15974044799804688,0.2830147743225096,0.33664703369140625,0.3895781040191655,0.0,295.6307621002197,10.0,951180.0,154.7444540119171,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.22966000000000003,0.27342,0.74531,0.0986618100116975,3434.143325218294,0.2803802490234375,0.4374980926513672,0.5147480964660645,0.622750520706177,0.0,184.97710013389587,10.0,838984.0,244.30663503150944,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.2915,0.34922,0.84017,0.09682025875715672,2537.8245498032543,0.38051605224609375,0.5846023559570312,0.6945228576660158,0.8232743740081818,0.0,184.97710013389587,10.0,838984.0,330.59180551509854,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.9741199999999999,0.99573,0.9999,0.08945412718239937,367.73582594678317,2.6988983154296875,3.7133932113647456,4.137341976165772,4.643930435180667,0.0,295.6307621002197,10.0,951180.0,2586.58507789135,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.91354,0.97244,0.99968,0.0896769701973693,1334.8564573185918,0.7443428039550781,1.1174678802490234,1.294381618499756,1.5216042995452916,0.0,463.00677847862244,10.0,1092364.0,818.338177120781,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.27393,0.32776,0.81677,0.09729318535679989,2793.192722189235,0.3452301025390625,0.5335927009582517,0.6389641761779785,0.7639019489288348,0.0,184.97710013389587,10.0,838984.0,300.3673872322083,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.9992000000000001,0.9999499999999999,1.0,0.0893560805444828,178.6905553425611,5.540609359741211,7.887399196624754,8.963837623596191,10.446771860122727,0.0,768.9469294548035,10.0,1256004.0,7028.9333288609505,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.14657,0.17228000000000002,0.53469,0.10269838958852474,4560.159187380691,0.2110004425048828,0.3421306610107422,0.3998303413391114,0.47135496139526395,0.0,184.97710013389587,10.0,838984.0,183.98129660072325,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.41885000000000006,0.48788,0.91141,0.09482262684336981,4476.727294850216,0.21648406982421875,0.3578782081604002,0.4334473609924317,0.5185627937316899,0.0,295.6307621002197,10.0,951180.0,212.4721783018112,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.13240000000000002,0.15528,0.49155,0.1036803376081007,4713.269363823301,0.21409988403320312,0.34571886062622054,0.40531158447265625,0.46992468833923373,0.0,184.97710013389587,10.0,838984.0,178.0046789686203,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.57963,0.6685399999999999,0.98392,0.09218700452648516,3741.1877954423253,0.25534629821777344,0.42511224746704085,0.5166625976562502,0.635626077651978,0.0,463.00677847862244,10.0,1092364.0,291.98320419273375,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.9607699999999999,0.99246,1.0,0.08947181814122566,800.1512737164512,1.2180805206298828,1.8115043640136719,2.1233582496643066,2.4602541923522976,0.0,768.9469294548035,10.0,1256004.0,1569.7081805122375,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.8070299999999999,0.9003099999999999,0.99939,0.09027271578383415,1676.106302833833,0.5948543548583984,0.8630871772766111,1.0068488121032717,1.183987379074097,0.0,295.6307621002197,10.0,951180.0,567.49383878088,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.11446,0.13429,0.43521,0.10505554722265216,5093.0896857959,0.18787384033203125,0.3075599670410156,0.367882251739502,0.4234328269958499,0.0,184.97710013389587,10.0,838984.0,164.72986963882445,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.08985,0.1046,0.35241,0.10755102447303513,5385.675808383479,0.1780986785888672,0.29422044754028304,0.35119056701660156,0.4000816345214875,0.0,184.97710013389587,10.0,838984.0,155.78063549499512,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.8869999999999999,0.95698,1.0,0.0897639646045719,1365.7053013104187,0.7063150405883789,1.096487045288086,1.2941575050354008,1.6324563026428232,0.0,768.9469294548035,10.0,1256004.0,919.6742509491921,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.9974000000000001,0.99907,0.9997999999999999,0.08937112561843051,141.3001338245038,7.100224494934082,9.723687171936032,10.735044479370117,12.757887363433861,0.0,463.00677847862244,10.0,1092364.0,7730.806549388885,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.61746,0.71327,0.99224,0.09183760520995508,3159.0015717793417,0.30517578125,0.4732728004455565,0.5552792549133301,0.6754472255706803,0.0,295.6307621002197,10.0,951180.0,301.10146462011335,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.8886499999999999,0.95989,0.9995100000000001,0.08983479521414511,1057.1293658401837,0.926971435546875,1.3203620910644531,1.5063595771789557,1.7354738712310842,0.0,295.6307621002197,10.0,951180.0,899.776347849369,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.92698,0.9793900000000001,1.0,0.08959400708342197,1122.386823159686,0.8916854858398438,1.3530254364013672,1.58524751663208,1.9288089275360112,0.0,768.9469294548035,10.0,1256004.0,1119.0473498826027,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.9894299999999999,0.9985099999999999,0.9999100000000001,0.0893958697689781,205.53113586948572,4.859685897827148,6.54916763305664,7.205743789672852,8.347105026245131,0.0,295.6307621002197,10.0,951180.0,4627.911951034069,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.9435800000000001,0.98676,0.99979,0.08957513990487204,644.2359773786037,1.5277862548828125,2.1495819091796875,2.4359393119812016,2.78787350654603,0.0,295.6307621002197,10.0,951180.0,1476.4465714416503,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.99429,0.99885,0.9997999999999999,0.08937946636832922,263.83790199229225,3.7518739700317383,5.250704288482666,5.914452075958253,6.821688175201428,0.0,463.00677847862244,10.0,1092364.0,4140.284590467643,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.6828299999999999,0.77816,0.9964299999999999,0.09109480547267794,2304.4367796615943,0.41472911834716797,0.7042884826660156,0.859506130218506,1.1172325611114509,0.0,768.9469294548035,10.0,1256004.0,545.0372998231887,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.54372,0.63175,0.97719,0.09272171681975835,3636.059747037355,0.26726722717285156,0.4253387451171875,0.5002117156982424,0.60820746421814,0.0,295.6307621002197,10.0,951180.0,261.5963614940643,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.8624499999999999,0.9412200000000001,0.9996700000000001,0.08990873607993906,1855.348182120588,0.5204677581787109,0.7920265197753906,0.9372401237487796,1.1498939990997317,0.0,463.00677847862244,10.0,1092364.0,588.7649609527588,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.6676,0.76683,0.9964000000000001,0.09133486281753309,2697.2317051847467,0.36072731018066406,0.551962852478027,0.6496906280517578,0.7464952468872084,0.0,295.6307621002197,10.0,951180.0,352.65045942163465,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.8097300000000001,0.89953,0.99946,0.09020697060159602,2281.1691226706866,0.4210472106933594,0.6554126739501953,0.7829833030700687,0.9355564117431645,0.0,463.00677847862244,10.0,1092364.0,478.8614702627182,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.70329,0.8007099999999999,0.9978400000000001,0.09095060883028726,3032.7079953206844,0.3159046173095703,0.5064129829406736,0.6172657012939453,0.7493567466735854,0.0,463.00677847862244,10.0,1092364.0,360.1942559868812,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.19868,0.236,0.67836,0.09986839371924365,3833.3601728305202,0.2510547637939453,0.3962516784667969,0.46372652053833013,0.5483641624450687,0.0,184.97710013389587,10.0,838984.0,218.86385890541075,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.98569,0.99838,1.0,0.08939377519059895,509.52286180847653,1.9483566284179688,2.8467297554016113,3.2906889915466317,3.931811571121226,0.0,768.9469294548035,10.0,1256004.0,2465.0591644543647,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.9607699999999999,0.9921099999999999,0.99969,0.08948776128523747,812.6752967018625,1.2123584747314453,1.7798185348510738,2.043263912200928,2.371073007583618,0.0,463.00677847862244,10.0,1092364.0,1344.1579981983184,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.76848,0.86445,0.99929,0.09046466060572181,2621.5658351600878,0.3719329833984375,0.5826950073242188,0.7043004035949709,0.8571221828460709,0.0,463.00677847862244,10.0,1092364.0,416.68379460449216,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.9843500000000001,0.9975099999999999,0.99969,0.08941130501436252,487.08440770009537,2.063870429992676,2.9449462890625,3.3302569389343266,3.9820883274078414,0.0,463.00677847862244,10.0,1092364.0,2242.6585263895035,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=5'])",10,0.25294,0.30224,0.7863,0.09789087701368761,3080.821257741894,0.31185150146484375,0.4849433898925781,0.5719804763793949,0.6837866306304936,0.0,184.97710013389587,10.0,838984.0,272.32478933715817,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=24'])",10,0.9959199999999999,0.9996600000000001,1.0,0.08936430178998013,313.0622527162862,3.3631324768066406,4.919064044952393,5.651774406433107,6.68252897262576,0.0,768.9469294548035,10.0,1256004.0,4011.9943848300936,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=10'])",10,0.73284,0.83334,0.9985900000000001,0.09078420951181296,2290.127910808331,0.45013427734375,0.6732940673828125,0.7834482192993165,0.9012224674224854,0.0,295.6307621002197,10.0,951180.0,415.3392461228371,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=5, k_reorder=1000)",10,0.62248,0.72312,0.99886,0.09152894173632369,887.7141979107846,1.0671615600585938,1.5649795532226562,2.128610610961914,2.373468875885012,5495.8472,371.85135221481323,10.0,581472.0,655.0216289978027,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=10, k_reorder=0)",10,0.5422,0.60917,0.9706400000000001,0.0922498588280619,1202.3043126402156,0.7919073104858398,1.1511087417602535,1.4045262336730957,1.516349315643312,6885.2506,371.85135221481323,10.0,581472.0,483.6313018981934,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=1, k_reorder=1000)",10,0.32981,0.38966,0.9012399999999999,0.09564288132362772,1338.5782393335908,0.7174015045166016,1.0268807411193845,1.4462566375732424,1.7578685283660906,2597.3076,165.48681950569153,10.0,580692.0,433.812520580864,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=1, k_reorder=0)",10,0.25222,0.29235,0.74229,0.09808228814071296,3331.5890225981966,0.29587745666503906,0.3447532653808594,0.39744853973388683,0.4780316352844243,4375.0253,371.85135221481323,10.0,581472.0,174.53293190002444,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=1204, n_probe=100, k_reorder=10)",10,0.9872500000000001,0.9990399999999999,1.0,0.08937164869950369,69.57469724659829,14.455795288085938,16.594958305358883,17.454407215118408,17.867579698562626,88441.4698,46.81321454048157,10.0,580040.0,8336.938900993347,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=5, k_reorder=0)",10,0.50354,0.56999,0.96125,0.09279159162932064,951.9761265142223,0.9975433349609375,1.5283107757568353,1.9409656524658203,2.2330305576324467,4798.9574,165.48681950569153,10.0,580692.0,609.9858849678039,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=50, k_reorder=0)",10,0.60492,0.67314,0.97933,0.09141808204538543,353.9593765439768,2.7196407318115234,3.8535714149475098,4.186403751373292,5.096448659896902,17627.232,371.85135221481323,10.0,581472.0,1642.7647875228881,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=1204, n_probe=1, k_reorder=1000)",10,0.35903,0.42388000000000003,0.9265599999999999,0.09512912717820678,1573.7241189171943,0.6039142608642578,0.9751319885253906,1.3275289535522463,1.6510488986968994,2133.1036,46.81321454048157,10.0,580040.0,368.57794388961787,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=5, k_reorder=100)",10,0.6850799999999999,0.78862,0.99947,0.09104368985817937,606.9990836483245,1.6144514083862305,2.1625280380249015,2.558000087738037,2.8562619686126722,4798.9574,165.48681950569153,10.0,580692.0,956.6604227963448,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=1204, n_probe=10, k_reorder=1000)",10,0.8616699999999999,0.9414300000000001,0.9999399999999999,0.08994740632301701,211.10590660304703,4.6176910400390625,6.194698810577391,6.506710052490235,7.69237399101258,10381.8608,46.81321454048157,10.0,580040.0,2747.625631767273,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=1, k_reorder=10)",10,0.32943,0.38942,0.90123,0.09564375685489937,2052.310352793198,0.4737377166748047,0.5996346473693845,0.7500910758972174,0.875478744506837,2597.3076,165.48681950569153,10.0,580692.0,282.9455102683067,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=10, k_reorder=1000)",10,0.8209,0.9127000000000001,0.9999800000000001,0.09014197483135734,222.90401247300426,4.272222518920898,6.804895401000974,8.15394401550293,8.54972696304322,7508.0807,165.48681950569153,10.0,580692.0,2605.121341502667,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=1204, n_probe=100, k_reorder=0)",10,0.61185,0.6797799999999999,0.9798199999999999,0.09133171372559389,70.06596942860776,14.348506927490234,16.50922298431396,17.34428405761719,17.864719629287723,88441.4698,46.81321454048157,10.0,580040.0,8278.483902103424,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=512, n_probe=50, k_reorder=1000)",10,0.99793,0.99985,1.0,0.08935955413369467,46.965612483854805,21.38841152191162,23.94155263900757,24.788153171539307,25.55113840103151,101847.7447,15.005837202072144,10.0,571832.0,12175.546527719118,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=50, k_reorder=1000)",10,0.98079,0.9973599999999999,1.0,0.0894135261469267,77.50261666012827,12.771129608154297,15.180039405822752,15.68246364593506,16.178634643554695,28499.641,165.48681950569153,10.0,580692.0,7492.547026463699,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=200, k_reorder=100)",10,0.99828,0.9999,1.0,0.08935884766175756,98.65562962831662,10.08594036102295,11.999380588531494,12.923517227172852,13.45374155044556,56093.1568,371.85135221481323,10.0,581472.0,5893.95660633545,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=50, k_reorder=100)",10,0.9614800000000001,0.9925700000000001,1.0,0.08948045368714254,297.49748556950965,3.268599510192871,4.467737674713135,5.306739807128906,7.779403209686288,17627.232,371.85135221481323,10.0,581472.0,1954.544250640869,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=5, k_reorder=100)",10,0.62248,0.72312,0.99886,0.09152894173632369,1058.5342135405938,0.9407997131347656,1.1718273162841797,1.4403104782104497,1.725924968719485,5495.8472,371.85135221481323,10.0,581472.0,549.3180971969605,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=1, k_reorder=0)",10,0.28619,0.33108,0.7957799999999999,0.09710215313958594,2460.8046693933816,0.39887428283691406,0.5156993865966797,0.6671142578125004,0.7781987190246583,2597.3076,165.48681950569153,10.0,580692.0,235.97647030763628,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=5, k_reorder=1000)",10,0.6850799999999999,0.78862,0.99947,0.09104368985817937,406.08998658160607,2.307295799255371,3.6869406700134273,4.752178192138672,5.515576362609863,4798.9574,165.48681950569153,10.0,580692.0,1429.958923361206,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=2048, n_probe=10, k_reorder=10)",10,0.8170999999999999,0.91088,0.9999800000000001,0.09014953178666703,514.8016913188768,1.8465518951416016,2.8274059295654297,3.264904022216797,3.5533936023712163,7508.0807,165.48681950569153,10.0,580692.0,1127.9916321026801,sift-128-euclidean
faiss-ivfpqfs,"FaissIVFPQfs(n_list=4096, n_probe=100, k_reorder=0)",10,0.61025,0.67834,0.97987,0.09134798691894566,193.93237531857753,5.0307512283325195,6.604671478271484,7.2367215156555185,9.003690242767345,30654.8578,371.85135221481323,10.0,581472.0,2998.323508618927,sift-128-euclidean
